Name,Research And Development,Total Operating Expense,Operating Income,"Interest Expense, Net - Operating",Income Tax - Total,Net Income Incl Extra Before Distributions,Preferred Dividends,Basic Normalized EPS,Diluted Normalized EPS,Basic Weighted Average Shares,Diluted Weighted Average Shares,DPS - Common Stock Primary Issue,"Gross Margin, Percent","EBIT Margin, Percent",EBITDA,EBIT,Cash and Short Term Investments,Short Term Investments,"Total Receivables, Net",Total Inventory,Total Current Assets,"Property/Plant/Equipment, Total - Net","Intangibles, Net","Goodwill, Net",Long Term Investments,"Total Assets, Reported",Accounts Payable,Notes Payable/Short Term Debt,Total Current Liabilities,Total Long Term Debt,Total Debt,Total Liabilities,Retained Earnings (Accumulated Deficit),Total Equity,Net Debt Incl. Pref.Stock & Min.Interest,"Other Long Term Assets, Total","Other Liabilities, Total",Depreciation And Amortization,"Cash from Operating Activities, Cumulative","Capital Expenditures, Discrete","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","FOCF Ex Dividends, Discrete","Net Change in Cash, Cumulative","Pretax Margin, Percent",Operating Profit Margin,"Net Profit Margin, (%)",Target
VCI.HM,,1856215544490.0,1850853180000.0,330776772620.0,351867017760.0,1498718375330.0,,4501.4789,4501.4789,332900570.0,332900570.0,,81.76221,75.9576157827,2823297961010.0,2815801018550.0,8428624512390.0,7296875912860.0,7966280191900.0,,16568965942560.0,15770374420.0,3195051000.0,,,16636264947120.0,587193591020.0,8326750000000.0,3733857117340.0,0.0,3364450000000.0,3860918605730.0,1543954728940.0,4521486519710.0,-709160110820.0,50200524980.0,,1265276260.0,-3750012594890.0,6428566360.0,-6428566360.0,4245676777200.0,-3756441161250.0,489235615940.0,49.92045,,40.42866,1
TVT.HM,,1380380653720.0,95454164620.0,30555647500.0,24153415140.0,83670858910.0,,3639.59551,3639.59551,21000000.0,21000000.0,,15.44147,7.2043296126,205290789170.0,106324004850.0,277904657090.0,172000000000.0,290461170990.0,275196821390.0,857286626080.0,439800531370.0,0.0,,57349269240.0,1391241566100.0,85537024900.0,466652092410.0,957352178200.0,59187893140.0,794279010760.0,1089230495780.0,250052891590.0,524771577850.0,392952310910.0,23165915600.0,4871227150.0,,121603186860.0,49250081470.0,50619133300.0,-287884273690.0,72353105390.0,-116241240050.0,7.54139,,5.17887,1
SCS.HM,,232022071730.0,607083769510.0,,41688646330.0,563589041090.0,,10425.06303,10425.06303,50745700.0,50745700.0,2850.0,77.65595,68.3507113659,620800069840.0,573534811600.0,537881972500.0,480000000000.0,308300776220.0,,851498608150.0,412982270600.0,724371180.0,,85395778360.0,1415534109850.0,7524799360.0,0.0,74013151800.0,0.0,0.0,78569034020.0,384238582620.0,1015732526250.0,-165153777990.0,66622066270.0,4555882220.0,7049412730.0,591166063020.0,5589357450.0,-297548353520.0,-271265870330.0,585576705570.0,21828194510.0,72.13365,,63.04653,1
BWE.HM,,2247180683410.0,871686533320.0,155496057130.0,108524471500.0,748556163090.0,,3309.1233,3309.1233,190939620.0,190939620.0,,42.15571,27.0775880836,1328707899570.0,844514017820.0,1075676690170.0,599672000000.0,818812167370.0,697709085590.0,2718621324030.0,4251144274320.0,106012984560.0,575466240.0,981391143920.0,9073853965990.0,197755572640.0,780089143440.0,1987505892600.0,2220232850980.0,3500984268140.0,4870080891900.0,373846076570.0,3375762564490.0,2469977453480.0,61907418870.0,626793253420.0,209067614020.0,892224197530.0,770140221130.0,-1080852623740.0,-63333313680.0,122083976399.999,-251998198990.0,27.69169,0.0,19.92075,1
VPB.HM,,,,,2886600000000.0,11233132000000.0,,2541.691,2541.691,4428903800.0,4428903800.0,,,40.6916109334,20848338000000.0,20469110000000.0,,,,,,1216957000000.0,656016000000.0,,,547409439000000.0,5557507000000.0,,,56562089000000.0,109999546000000.0,366233025000000.0,17415364000000.0,52793502000000.0,,,6794146000000.0,,5115790000000.0,39377000000.0,25882907000000.0,-111960000000.0,5076413000000.0,30886737000000.0,28.26006,0.0,22.10068,1
VDP.HM,,715441270390.0,69914306430.0,12938157640.0,16893187310.0,60217022270.0,,3751.95534,3584.66577,16049500.0,16798500.0,,23.84703,7.0483861761,72797556660.0,55354893910.0,118097547050.0,46216000000.0,287618660330.0,324588039740.0,744273612790.0,122091560860.0,13716873320.0,,151482764000.0,1031599035130.0,113186732620.0,250722842450.0,351725593060.0,0.0,206715759080.0,351725593060.0,44864165970.0,544072590660.0,71370799330.0,922245650.0,,2693423790.0,-34493400690.0,23853129600.0,3945748000.0,28324203320.0,-58346530290.0,-2247412700.0,9.81851,,7.66749,1
NHH.HM,,1988587324270.0,95094169630.0,48833164670.0,17880361710.0,71972402610.0,,1567.45051,1567.45051,46600850.0,46600850.0,0.0,17.41732,7.671560283,255908042630.0,159850881910.0,88932954790.0,0.0,384315669600.0,332395842350.0,843527920850.0,888462296540.0,7271503650.0,1762264860.0,0.0,1896869151540.0,165547395510.0,501003182250.0,584644132240.0,334604847140.0,695899050830.0,1064708436280.0,113670784780.0,637354569210.0,601503558490.0,152950198030.0,144136891640.0,2528837910.0,-81656282670.0,58810493720.0,62466758910.0,32493810670.0,-140466776390.0,13214897190.0,4.32218,,3.4541,0
LPB.HM,,,,,764770000000.0,2873248000000.0,,1949.12018,1949.12018,1331066740.0,1331066740.0,0.0,,62.491776801,6852503000000.0,6545025000000.0,,,,,,1092819000000.0,491638000000.0,0.0,,289193879000000.0,5696602000000.0,,,23531283000000.0,35202260000000.0,228111225000000.0,1732607000000.0,14231726000000.0,,,1278667000000.0,,11178874000000.0,366393000000.0,-353625000000.0,,10812481000000.0,10825249000000.0,17.38553,,12.28236,1
CTR.HM,,6981045697800.0,473059341470.0,6424658720.0,96014976280.0,375740913170.0,,4495.87493,4495.87493,83574590.0,83574590.0,950.0,8.40036,6.2460551485,573307995230.0,465587511580.0,766444292490.0,100000000000.0,1529102103030.0,566858359420.0,3033540022960.0,537736166500.0,26277949540.0,,363686202130.0,3977677268510.0,415689553700.0,,2800688646680.0,17551400250.0,47301400250.0,2818263291030.0,303540112890.0,1060838810600.0,-456776168470.0,21816308670.0,,6772138490.0,585316069130.0,395111902440.0,-482781146510.0,59778282240.0,190204166690.0,162343479660.0,6.3291,,5.04072,1
NHT.HM,,870927631990.0,58113689640.0,15524554880.0,6835301450.0,53889520310.0,,2917.22631,2917.22631,18464560.0,18464560.0,0.0,17.86477,7.4395356397,107194358080.0,69116360229.9999,25411906400.0,4968027830.0,66326580780.0,245281097140.0,376248331810.0,315857856890.0,2446966650.0,,22173013190.0,867012004020.0,58109207240.0,279255554600.0,405910260440.0,75255840240.0,339028127400.0,663956571150.0,64676790580.0,218792200580.0,445320631800.0,156976957590.0,2484534610.0,6781499660.0,59001707710.0,19739933750.0,-19678612400.0,-55634099070.0,39261773960.0,-16342707070.0,6.58588,,5.80055,1
KOS.HM,,1063401152250.0,43166975000.0,25838145210.0,7817238300.0,22548598610.0,,136.85702,136.85702,164009750.0,164009750.0,0.0,4.56421,1.9355746693,28412284830.0,21418452370.0,26817005810.0,11043951960.0,593120675050.0,1304068809900.0,2454099696130.0,1019642721740.0,,169972304750.0,229664644800.0,3874815267090.0,219469494150.0,228814430830.0,736988116840.0,302806033520.0,782728968000.0,1039794150360.0,121178185040.0,1158678185040.0,757878316160.0,263195990.0,,5025117680.0,-286888022520.0,161379985650.0,-89212709600.0,372107590460.0,-448268008170.0,-3993141670.0,2.74465,,2.03771,1
POW.HM,,22099299797930.0,2461649532400.0,509644391370.0,287147127480.0,1798554042060.0,,755.66027,755.66027,2341871600.0,2341871600.0,0.0,10.34161,10.8504954431,4777275521230.0,2664984687870.0,8754910463500.0,531217428970.0,6037066181430.0,1837762461180.0,18420179698260.0,32240290698890.0,34001213240.0,0.0,827903601320.0,52976917956930.0,7239989131770.0,3094913016960.0,16479836233320.0,5391220150830.0,12409920865440.0,25512901714290.0,4302230689260.0,28537244885290.0,7280973852760.0,1254423393920.0,912496835950.0,35989634380.0,5146733421080.0,285746698680.0,562614714350.0,-4555347066810.0,4860986722400.0,1153992729420.0,9.52447,0.0,7.21954,1
PGV.HM,,33836020819670.0,3921402899130.0,1221622521690.0,733238642820.0,3141048822280.0,,2795.85061,2795.85061,1123468050.0,1123468050.0,,11.35363,9.7232340175,8197101500780.0,3671242667150.0,6505759084650.0,4112650000000.0,9015934366840.0,3065857280370.0,18823828629510.0,44287696943750.0,592184313160.0,,2417344495860.0,67957198718650.0,3737264605890.0,0.0,11740234481390.0,45847109835500.0,50789616545100.0,58306417343650.0,3641098585200.0,14593551062130.0,44244321443130.0,1160969505280.0,348638936640.0,51826489070.0,1296060116270.0,1067617673670.0,-740792031550.0,-769237115750.0,228442442600.002,-213970107440.0,10.36129,0.0,8.31902,1
BCM.HM,,4792837230230.0,2196911570500.0,768695281370.0,286484791710.0,1404558596890.0,,1198.09181,1198.09181,1035000000.0,1035000000.0,665.0,46.07954,27.3654373974,2082132599280.0,1912775332300.0,3198839370320.0,214090000000.0,4856183233950.0,20930609125940.0,29147111201480.0,3366982385790.0,149270157510.0,0.0,15514982338290.0,48952440778610.0,868010656930.0,2596647792690.0,22710626538030.0,8754731818990.0,14892318376020.0,33743688165160.0,4038277289520.0,15296081402560.0,14240154633780.0,580725630720.0,1090412018550.0,116093070020.0,342667571950.0,25833268060.0,-1078317093860.0,1944812360410.0,316834303890.0,1209162838500.0,24.94722,0.0,17.57936,1
TCB.HM,,,,,4822911000000.0,18052250000000.0,,5137.31092,5137.31092,3506552410.0,3506552410.0,,,58.3679464098,26275318000000.0,25702969000000.0,,,,,,3628732000000.0,3595749000000.0,,12813000000.0,568728950000000.0,3121881000000.0,,,27899640000000.0,54152363000000.0,365471913000000.0,31815808000000.0,74131020000000.0,,,8893035000000.0,,12828221000000.0,939995000000.0,-879943000000.0,60053000000.0,11888226000000.0,12008331000000.0,65.45399,0.0,50.73972,1
GVR.HM,4216194170.0,20406264989860.0,5783328011290.0,607999588770.0,872722659810.0,4158196263510.0,,1041.04067,1041.04067,3998265640.0,3998265640.0,380.0,28.9248,20.6474209233,7610011747030.0,5407475505040.0,15582924010940.0,10279304670170.0,3134314882610.0,3470646319620.0,22769352069240.0,47167536326980.0,120784562740.0,1682296140.0,4238018280460.0,79014197735380.0,852576277070.0,1144898988560.0,11015038357980.0,8335213987510.0,12107473613370.0,32690872063060.0,4574989151800.0,47587307029390.0,-342215661540.0,4242473906360.0,9497274695660.0,89179969180.0,3921071527810.0,865428496690.0,-931391416630.0,-3211968604080.0,3055643031120.0,-224664274060.0,23.72228,0.0,15.87728,1
TDP.HM,,2327579268240.0,112530220080.0,109188020140.0,23667931840.0,86818655530.0,,1453.40694,1453.40694,60210900.0,60210900.0,0.0,12.68599,8.2374599891,255274704240.0,201003042790.0,287766968950.0,155625400000.0,466944657860.0,910979737750.0,1785084762070.0,516384962670.0,1083400240.0,,191271560390.0,2739085587740.0,202424137990.0,1353502040990.0,1077255538710.0,121988349710.0,1053280245460.0,1199243888420.0,89583446620.0,630904034570.0,951485663840.0,17321538420.0,,5919650060.0,10535546970.0,135725436280.0,-618850250590.0,671566869640.0,-125189889310.0,63496987330.0,4.52794,,3.55798,0
ICT.HM,,2029790391600.0,64270994990.0,29222938200.0,12415294290.0,58632584780.0,,2225.91339,2225.91339,32184940.0,32184940.0,1235.0,7.78376,4.3804522603,104342490100.0,91729359340.0,477693975760.0,20000000000.0,978519785530.0,419431653400.0,1901627173680.0,72857595650.0,81308213420.0,,41191000000.0,2103161348310.0,672092392860.0,550427625260.0,1455315470650.0,0.0,691233763910.0,1462750633540.0,276718072450.0,697995969410.0,376663657090.0,6396504040.0,7435162890.0,1870016250.0,344460853580.0,15223899620.0,-1383955280.0,-179951097410.0,329236953960.0,163123868940.0,3.39283,,2.79995,0
BKG.HM,,338952370570.0,27780032190.0,3944312640.0,4517727200.0,22212235950.0,,702.99999,702.99999,31596350.0,31596350.0,,10.66708,8.6516519433,36681512090.0,31728411050.0,39431367140.0,,115386646240.0,79702215700.0,327248830870.0,67968141700.0,42430970250.0,,22755606930.0,460884705350.0,9728828980.0,28846750000.0,67113147200.0,5080777000.0,37638459660.0,80537995030.0,50217008170.0,370217008170.0,23903353670.0,949499390.0,1033000000.0,,36138016230.0,15561590730.0,-15559953540.0,-2191014660.0,20576425500.0,18385190320.0,7.36629,,6.0568,0
MSB.HM,,,,,1053723000000.0,4034740000000.0,,2702.03146,2702.03146,1492302920.0,1492302920.0,,,41.5406203217,6250161000000.0,6153194000000.0,,,,,,133753000000.0,177828000000.0,35088000000.0,,203665423000000.0,1605625000000.0,,,0.0,45310643000000.0,159822806000000.0,5764866000000.0,16874819000000.0,,46000000.0,2976854000000.0,,4376922000000.0,100466000000.0,194739000000.0,1132389000000.0,4276456000000.0,5704050000000.0,49.21815,0.0,39.02601,1
ASG.HM,,663007102600.0,59193079400.0,45124841080.0,24501291150.0,60065798520.0,,936.78031,936.78031,75653890.0,75653890.0,,25.0283,9.8537863135,136210121470.0,71164062690.0,295102111850.0,157766513080.0,301135294690.0,14073821240.0,631170606580.0,358975766350.0,670898530.0,95886243310.0,936637555450.0,2140068443650.0,81197427930.0,231934785520.0,338067322980.0,332070254390.0,546870203240.0,980215254780.0,320809310210.0,1025690525160.0,44170074630.0,104467995870.0,30000000.0,16150468990.0,70743835080.0,30659106920.0,-332469662410.0,31461274840.0,40084728160.0,-230265028280.0,8.2312,0.0,8.31706,0
TTA.HM,,514514386610.0,146831990440.0,207910574530.0,8754731010.0,133391504610.0,,798.53895,798.53895,145799900.0,145799900.0,,56.74306,53.3981075598,559512041490.0,353146449760.0,23910422400.0,,69490577980.0,0.0,159699899960.0,4476934937600.0,147726900.0,,116700000000.0,4753622107820.0,10813830820.0,46000000000.0,410533567410.0,2156111961830.0,2429673961830.0,3070762127470.0,302693449390.0,1652693449390.0,2425668225840.0,,504116598230.0,2277860610.0,326067029820.0,289086485460.0,-288982473050.0,-17179870350.0,36980544360.0,19904686410.0,21.49346,,17.32991,0
APH.HM,,14475371355640.0,318499300730.0,254935708700.0,88105389280.0,58849376120.0,,584.22574,467.38059,239947170.0,299933970.0,,11.47787,2.6417725824,831963726860.0,390820418870.0,2613540953430.0,436156000000.0,2175034547270.0,1336537016870.0,6650889061600.0,3841375992250.0,86106185630.0,493178931970.0,706147577620.0,12328067527500.0,718878153210.0,2683167144450.0,4395758509780.0,1389069656780.0,4766242060950.0,8197936579100.0,26422090000.0,2235593096060.0,5084435559010.0,416554074340.0,233955175680.0,120709676780.0,424679976440.0,851184534560.0,-612877161690.0,1240400511560.0,-426504558120.001,1044072932270.0,2.20736,0.0,0.35964,0
PSH.HM,,5387738588060.0,350632232570.0,228139542040.0,37765858540.0,318358427490.0,,2603.13727,2603.13727,126156780.0,126156780.0,712.5,14.36966,10.3577875226,720077352600.0,594368256860.0,190645675860.0,0.0,535344647800.0,5102447476250.0,5987712516790.0,2385935904450.0,615328184340.0,7288369100.0,615949957970.0,9852288693810.0,1212937566110.0,2813902709490.0,5580392841170.0,675194225460.0,3218137664520.0,8019622938010.0,233090351290.0,1494264958290.0,3128111468120.0,178576266600.0,1688870033610.0,87388757000.0,-36493988880.0,181868602080.0,-186340651150.0,249292257750.0,-218362590960.0,26453641690.0,6.22575,,5.1967,1
CKG.HM,,909435623350.0,193789855380.0,28294402420.0,42506854110.0,145625781350.0,,1587.41255,1587.41255,75509140.0,75509140.0,950.0,32.51316,15.458400103,183089401920.0,170541008540.0,70995329170.0,500000000.0,949767063070.0,2787225810860.0,3874470420580.0,525441369080.0,9152390150.0,,242452502310.0,4686271239370.0,169364098940.0,641726930820.0,1993756077360.0,623279005390.0,1566148703730.0,4078467948620.0,12558827140.0,608302547490.0,1546057513080.0,24938425870.0,1429841279770.0,7066470560.0,54707651420.0,221621987380.0,-88288543320.0,52893444310.0,-166914335960.0,19312552420.0,17.69589,,10.86488,1
ABS.HM,,1116625171520.0,82026897540.0,33363592600.0,16636808280.0,65351945620.0,,784.52798,784.52798,78833970.0,78833970.0,475.0,4.87476,3.5628203023,43712375000.0,42705819270.0,343343094200.0,340200000000.0,893347632820.0,20203291170.0,1282110103490.0,4258336230.0,8751527170.0,,75637000000.0,1592951748070.0,158124994080.0,0.0,734517010390.0,0.0,357613530750.0,734809510390.0,60828017220.0,435286263400.0,355058193960.0,946320990.0,292500000.0,1006590390.0,-562805723250.0,51923097100.0,21487831260.0,541906177380.0,-614728820350.0,587757410.0,6.84008,,5.17951,1
AGG.HM,,1316008250700.0,492356513520.0,123829540320.0,73007414160.0,419375194580.0,,5067.47071,5067.47071,82742720.0,82742720.0,,22.05115,-1.496965231,-20590491260.0,-27070591770.0,516167228580.0,118529163580.0,3129906994340.0,6729654700540.0,11089800323830.0,39972917040.0,1257530610.0,,248207507890.0,12564827909060.0,687573797890.0,1341700479010.0,4461043585830.0,2488864424080.0,2998266392370.0,8046024303470.0,704122332380.0,1707367520580.0,2984394302170.0,46173683020.0,41958922230.0,5418446910.0,872265329830.0,10294290130.0,-374854581120.0,-618384702030.0,861971039700.001,-120974120570.0,27.32716,,23.19085,1
ADG.HM,,533307484960.0,51422425360.0,3912112850.0,11910894270.0,36970669640.0,,2212.73992,2212.73992,18554030.0,18554030.0,,12.12824,5.5230813783,37467642550.0,32295108790.0,235647090030.0,225056848750.0,130915685910.0,6854461850.0,375060063450.0,5410873710.0,4692237310.0,1236495060.0,13244773530.0,451174949540.0,65739414170.0,83344108150.0,203042957800.0,0.0,102093942780.0,215533612250.0,48597679440.0,229476570140.0,-23954338480.0,1462463270.0,,5152533770.0,74902761830.0,7005692610.0,-58085620610.0,-26776615630.0,67897069220.0,-9956610800.0,8.64958,,6.32269,0
GAB.HM,,419246122060.0,2481668260.0,3532164030.0,631785800.0,1850609930.0,,158.00936,158.00936,14903930.0,14903930.0,,3.17353,0.9841040679,10579184080.0,4150240340.0,1515314810.0,,155886098000.0,15108490280.0,183537485140.0,52169993620.0,,,6553772590.0,290349719190.0,51665453690.0,0.0,59009185680.0,3184500000.0,21249670430.0,62193685680.0,23609183500.0,161609183500.0,20502420950.0,19074763140.0,0.0,1008093120.0,-51204775520.0,700000000.0,77218280.0,51895622580.0,-51904775520.0,768065330.0,0.58863,,0.43882,0
TN1.HM,,599988236900.0,118932152000.0,27308031950.0,34260284560.0,107427867020.0,,3950.00005,3950.00005,27196930.0,27196930.0,475.0,32.27442,17.0184895906,131161173630.0,122349391550.0,849402827680.0,767160418450.0,431919297410.0,78782920810.0,1372259505870.0,12021096960.0,7552805580.0,112372180240.0,92273382750.0,1623526466780.0,96767206440.0,490800000000.0,1125266379580.0,0.0,20000000000.0,1131316653760.0,235073574740.0,639624641180.0,-944406775610.0,8714716220.0,,14989427530.0,-102199586390.0,35303400.0,19746141880.0,80163383940.0,-102234889790.0,-2290060560.0,19.68308,,14.94294,0
ILB.HM,,433130710480.0,96763021100.0,25383247720.0,18731162120.0,71721383610.0,,2443.18973,2443.18973,24502250.0,24502250.0,1425.0,31.60116,22.7871143691,183297131630.0,120747490650.0,154419643140.0,53038000000.0,102334518220.0,,317065093700.0,718867510760.0,857758480.0,,7238210000.0,1418278728290.0,133208187340.0,0.0,307558633900.0,298155559940.0,371312990310.0,1030764656570.0,69715198510.0,408723835000.0,258169208510.0,375952440610.0,390966609340.0,2794937300.0,173054911730.0,66478346840.0,-118035524810.0,-100836721460.0,106576564890.0,-45845992060.0,18.05043,,11.29729,1
HUB.HM,,375112900020.0,70325797580.0,745248890.0,10717252760.0,53855902610.0,,2637.09237,2637.09237,19057320.0,19057320.0,0.0,23.89796,9.8987851409,63234005930.0,44093019610.0,183555574880.0,95575000000.0,83835877470.0,155790679860.0,430370617030.0,138841242470.0,2370014580.0,,189509202380.0,791873197930.0,76485293520.0,11744517740.0,220423304130.0,1900722100.0,39141390750.0,335905844840.0,200658273360.0,423143520780.0,-81963962340.0,26557110810.0,77207545340.0,,96261239270.0,41845126260.0,37544050.0,-50009118380.0,54416113010.0,46289664940.0,16.58135,,11.28234,1
SZC.HM,,321142330360.0,392079965370.0,7199256600.0,73056583080.0,323628766760.0,,2874.14708,2874.14708,100000000.0,100000000.0,950.0,63.23657,54.1598831364,389899046680.0,386280361870.0,259379109390.0,60000000000.0,46021415240.0,6589383950.0,352142763860.0,5162876583840.0,100996900.0,,93980271730.0,5616375070300.0,216809320560.0,0.0,1043010623730.0,1467823331150.0,1654911866200.0,3153509243580.0,214436620000.0,1264236697140.0,1485759505520.0,9246777470.0,642675288690.0,1897871800.0,703597456450.0,1098862028300.0,-1067667491140.0,474314466320.0,-395264571849.999,110226748720.0,55.61875,,40.29805,1
MSH.HM,,4201743712060.0,545879039490.0,10033194840.0,100292474830.0,442381431000.0,,8845.96558,8845.96558,50009400.0,50009400.0,4275.0,19.60107,10.25659722,611704680900.0,486944543150.0,846601417120.0,468000000000.0,622231540740.0,938431458020.0,2489368113260.0,649656921980.0,9291395830.0,,,3202636670460.0,220322012890.0,108472920210.0,1185555218920.0,0.0,497137040500.0,1259021484500.0,682688694650.0,1368733782790.0,-402702719690.0,36267634140.0,,28503514500.0,199913064600.0,258965307940.0,163720750810.0,-120216036950.0,-59052243340.0003,242518299280.0,11.43011,,9.31796,1
